,timestamp,active_interval,non_active_interval,subject_id,mood,activity
235,2017-06-07 22:36:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
236,2017-06-07 22:37:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
237,2017-06-07 22:38:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
238,2017-06-07 22:39:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
239,2017-06-07 22:40:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
240,2017-06-07 22:41:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
241,2017-06-07 22:42:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
242,2017-06-07 22:43:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
243,2017-06-07 22:44:00,13.0,0.0,A,Calm/Peaceful/Serence,TILTING
244,2017-06-07 22:45:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
245,2017-06-07 22:46:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
246,2017-06-07 22:47:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
247,2017-06-07 22:48:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
248,2017-06-07 22:49:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
249,2017-06-07 22:50:00,13.0,0.0,A,Contempt/Relaxed,STILL
250,2017-06-07 22:51:00,5.0,8.0,A,Contempt/Relaxed,TILTING
251,2017-06-07 22:52:00,0.0,13.0,A,Contempt/Relaxed,STILL
252,2017-06-07 22:53:00,0.0,13.0,A,Contempt/Relaxed,STILL
253,2017-06-07 22:54:00,0.0,13.0,A,Contempt/Relaxed,STILL
254,2017-06-07 22:55:00,6.0,7.0,A,Contempt/Relaxed,STILL
255,2017-06-07 22:56:00,13.0,0.0,A,Contempt/Relaxed,STILL
256,2017-06-07 22:57:00,13.0,0.0,A,Contempt/Relaxed,STILL
257,2017-06-07 22:58:00,13.0,0.0,A,Contempt/Relaxed,STILL
258,2017-06-07 22:59:00,13.0,0.0,A,Contempt/Relaxed,STILL
259,2017-06-07 23:00:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
260,2017-06-07 23:01:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
261,2017-06-07 23:02:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
262,2017-06-07 23:03:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
263,2017-06-07 23:04:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
264,2017-06-07 23:05:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
265,2017-06-07 23:06:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
266,2017-06-07 23:07:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
267,2017-06-07 23:08:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
268,2017-06-07 23:09:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
269,2017-06-07 23:10:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
